gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC0E74F7843	0.0	0.0	0.0052	0.0004	0.002	0.0012	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0005	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0
WNT8B	Q93098	False	WNT8B_HUMAN		CPI-SC0A41E0EEB	0.0	0.0	0.0	0.0008	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC02FD11A30	0.0	0.0016	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014	0.0065	0.0432	0.015	0.0303	0.0053	0.0058	0.0512	0.0079	0.1001	0.1106	0.0125	0.0	0.0688	0.0237	0.0321	0.0196	0.0	0.0	0.1389	0.1653	0.001	0.008
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SC0F2E04267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0AB470FD0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0017	0.0	0.0	0.0122	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SC0B8DA0A10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0D837BE1B	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.0062	0.0275	0.002	0.0028	0.0033	0.0	0.0	0.0033	0.0	0.0083	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0271	0.0093	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC067A0FAD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.0	0.1595	0.0057	0.0044	0.0	0.0	0.0283	0.0094	0.0142	0.0045	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204	0.0046	0.0	0.0075
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0F9BC4D34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046	0.0033	0.0	0.0	0.0	0.0551	0.0359	0.0	0.0	0.0	0.0043	0.0	0.0046	0.0	0.0	0.0004	0.0	0.0	0.0054
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC063E27411	0.0	0.0	0.0	0.0043	0.0076	0.0	0.0	0.0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0012	0.0107	0.0027	0.0	0.0135	0.0008	0.0015	0.0	0.0009	0.0	0.0188	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0066	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC06C2EDE8B	0.0	0.001	0.0	0.0	0.0011	0.0029	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0045	0.0011	0.0017	0.0	0.0	0.0	0.0023	0.0	0.0	0.0007	0.0047	0.0	0.0	0.0	0.001	0.0034	0.0	0.0	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC07CD59D6A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC006CB27E1	0.0	0.002	0.0	0.0027	0.0007	0.0111	0.0	0.0	0.0	0.0348	0.0022	0.0	0.0062	0.0026	0.0289	0.2666	0.2897	0.278	0.0067	0.0551	0.2053	0.0943	0.0	0.2992	0.0609	0.1651	0.1438	0.0258	0.0958	0.0	0.0	0.0083	0.0132	0.0057	0.0073
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC00FA2B152	0.0	0.0	0.0281	0.0053	0.0049	0.001	0.0	0.0	0.0	0.1118	0.0909	0.0253	0.0506	0.0	0.0055	0.0413	0.0748	0.0564	0.1171	0.1006	0.0524	0.0978	0.0074	0.0635	0.1314	0.061	0.0471	0.0	0.0913	0.0179	0.0	0.0102	0.0	0.0082	0.0378
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC059D7F9EE	0.0	0.0011	0.0	0.0098	0.0096	0.0103	0.0148	0.0	0.0	0.0	0.1267	0.0291	0.0222	0.0896	0.18	0.1516	0.1667	0.1508	0.016	0.0407	0.1611	0.0745	0.0306	0.4049	0.0219	0.1038	0.0968	0.0733	0.0655	0.0788	0.1446	0.0225	0.0111	0.029	0.0626
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0F73E951B	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0393	0.0034	0.0	0.0044	0.0014	0.1179	0.0716	0.1214	0.1317	0.0159	0.0709	0.0986	0.0223	0.0	0.1243	0.0253	0.1163	0.0698	0.0101	0.0658	0.0	0.0263	0.0016	0.0039	0.0	0.0077
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0B5A3F59F	0.0	0.0036	0.0	0.0029	0.001	0.0053	0.0075	0.0	0.0	0.0	0.0011	0.0	0.0084	0.0	0.0	0.0027	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.025	0.02
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC0BFCEDA56	0.0	0.0	0.0052	0.0004	0.002	0.0012	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0005	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0
WNT8B	Q93098	False	WNT8B_HUMAN		CPI-SC09FA2DFEB	0.0	0.0	0.0	0.0008	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0C6A402E9	0.0	0.0016	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014	0.0065	0.0432	0.015	0.0303	0.0053	0.0058	0.0512	0.0079	0.1001	0.1106	0.0125	0.0	0.0688	0.0237	0.0321	0.0196	0.0	0.0	0.1389	0.1653	0.001	0.008
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SC0376B7DC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC039BEEDE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0017	0.0	0.0	0.0122	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SC062B25672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC04590CF27	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.0062	0.0275	0.002	0.0028	0.0033	0.0	0.0	0.0033	0.0	0.0083	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0271	0.0093	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC0277D6476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.0	0.1595	0.0057	0.0044	0.0	0.0	0.0283	0.0094	0.0142	0.0045	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204	0.0046	0.0	0.0075
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0B4E996CD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046	0.0033	0.0	0.0	0.0	0.0551	0.0359	0.0	0.0	0.0	0.0043	0.0	0.0046	0.0	0.0	0.0004	0.0	0.0	0.0054
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC0DBD2C78A	0.0	0.0	0.0	0.0043	0.0076	0.0	0.0	0.0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0012	0.0107	0.0027	0.0	0.0135	0.0008	0.0015	0.0	0.0009	0.0	0.0188	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0066	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC0596FD9F6	0.0	0.001	0.0	0.0	0.0011	0.0029	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0045	0.0011	0.0017	0.0	0.0	0.0	0.0023	0.0	0.0	0.0007	0.0047	0.0	0.0	0.0	0.001	0.0034	0.0	0.0	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC0889E4F05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC07D38F0B5	0.0	0.002	0.0	0.0027	0.0007	0.0111	0.0	0.0	0.0	0.0348	0.0022	0.0	0.0062	0.0026	0.0289	0.2666	0.2897	0.278	0.0067	0.0551	0.2053	0.0943	0.0	0.2992	0.0609	0.1651	0.1438	0.0258	0.0958	0.0	0.0	0.0083	0.0132	0.0057	0.0073
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC07DA6989D	0.0	0.0	0.0281	0.0053	0.0049	0.001	0.0	0.0	0.0	0.1118	0.0909	0.0253	0.0506	0.0	0.0055	0.0413	0.0748	0.0564	0.1171	0.1006	0.0524	0.0978	0.0074	0.0635	0.1314	0.061	0.0471	0.0	0.0913	0.0179	0.0	0.0102	0.0	0.0082	0.0378
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0C1671F4D	0.0	0.0011	0.0	0.0098	0.0096	0.0103	0.0148	0.0	0.0	0.0	0.1267	0.0291	0.0222	0.0896	0.18	0.1516	0.1667	0.1508	0.016	0.0407	0.1611	0.0745	0.0306	0.4049	0.0219	0.1038	0.0968	0.0733	0.0655	0.0788	0.1446	0.0225	0.0111	0.029	0.0626
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0185A7BDE	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0393	0.0034	0.0	0.0044	0.0014	0.1179	0.0716	0.1214	0.1317	0.0159	0.0709	0.0986	0.0223	0.0	0.1243	0.0253	0.1163	0.0698	0.0101	0.0658	0.0	0.0263	0.0016	0.0039	0.0	0.0077
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0B6D1BF72	0.0	0.0036	0.0	0.0029	0.001	0.0053	0.0075	0.0	0.0	0.0	0.0011	0.0	0.0084	0.0	0.0	0.0027	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.025	0.02
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC06EFB9697	0.0	0.0	0.0052	0.0004	0.002	0.0012	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0005	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0
WNT8B	Q93098	False	WNT8B_HUMAN		CPI-SC01CC760EE	0.0	0.0	0.0	0.0008	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0F68FD442	0.0	0.0016	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014	0.0065	0.0432	0.015	0.0303	0.0053	0.0058	0.0512	0.0079	0.1001	0.1106	0.0125	0.0	0.0688	0.0237	0.0321	0.0196	0.0	0.0	0.1389	0.1653	0.001	0.008
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SC0908CF012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SS0BAA8AA30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0017	0.0	0.0	0.0122	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0961DD05D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SS01072357C	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.0062	0.0275	0.002	0.0028	0.0033	0.0	0.0	0.0033	0.0	0.0083	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0271	0.0093	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS075B13211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.0	0.1595	0.0057	0.0044	0.0	0.0	0.0283	0.0094	0.0142	0.0045	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204	0.0046	0.0	0.0075
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02704D1B8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046	0.0033	0.0	0.0	0.0	0.0551	0.0359	0.0	0.0	0.0	0.0043	0.0	0.0046	0.0	0.0	0.0004	0.0	0.0	0.0054
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS0786D3749	0.0	0.0	0.0	0.0043	0.0076	0.0	0.0	0.0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0012	0.0107	0.0027	0.0	0.0135	0.0008	0.0015	0.0	0.0009	0.0	0.0188	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0066	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0A10C2A8F	0.0	0.001	0.0	0.0	0.0011	0.0029	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0045	0.0011	0.0017	0.0	0.0	0.0	0.0023	0.0	0.0	0.0007	0.0047	0.0	0.0	0.0	0.001	0.0034	0.0	0.0	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0CCE526F7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0EE63435D	0.0	0.002	0.0	0.0027	0.0007	0.0111	0.0	0.0	0.0	0.0348	0.0022	0.0	0.0062	0.0026	0.0289	0.2666	0.2897	0.278	0.0067	0.0551	0.2053	0.0943	0.0	0.2992	0.0609	0.1651	0.1438	0.0258	0.0958	0.0	0.0	0.0083	0.0132	0.0057	0.0073
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS007954822	0.0	0.0	0.0281	0.0053	0.0049	0.001	0.0	0.0	0.0	0.1118	0.0909	0.0253	0.0506	0.0	0.0055	0.0413	0.0748	0.0564	0.1171	0.1006	0.0524	0.0978	0.0074	0.0635	0.1314	0.061	0.0471	0.0	0.0913	0.0179	0.0	0.0102	0.0	0.0082	0.0378
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS05C7CF827	0.0	0.0011	0.0	0.0098	0.0096	0.0103	0.0148	0.0	0.0	0.0	0.1267	0.0291	0.0222	0.0896	0.18	0.1516	0.1667	0.1508	0.016	0.0407	0.1611	0.0745	0.0306	0.4049	0.0219	0.1038	0.0968	0.0733	0.0655	0.0788	0.1446	0.0225	0.0111	0.029	0.0626
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS0BD98A044	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0393	0.0034	0.0	0.0044	0.0014	0.1179	0.0716	0.1214	0.1317	0.0159	0.0709	0.0986	0.0223	0.0	0.1243	0.0253	0.1163	0.0698	0.0101	0.0658	0.0	0.0263	0.0016	0.0039	0.0	0.0077
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0123EE122	0.0	0.0036	0.0	0.0029	0.001	0.0053	0.0075	0.0	0.0	0.0	0.0011	0.0	0.0084	0.0	0.0	0.0027	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.025	0.02
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS03BC3A729	0.0	0.0	0.0052	0.0004	0.002	0.0012	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0005	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0
WNT8B	Q93098	False	WNT8B_HUMAN		CPI-SS02C404F4D	0.0	0.0	0.0	0.0008	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SS0EBBBD522	0.0	0.0016	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014	0.0065	0.0432	0.015	0.0303	0.0053	0.0058	0.0512	0.0079	0.1001	0.1106	0.0125	0.0	0.0688	0.0237	0.0321	0.0196	0.0	0.0	0.1389	0.1653	0.001	0.008
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SS0AC8C45C5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SC03947D5B8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC0CF9E0563	0.0	0.001	0.0	0.0	0.0011	0.0029	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0045	0.0011	0.0017	0.0	0.0	0.0	0.0023	0.0	0.0	0.0007	0.0047	0.0	0.0	0.0	0.001	0.0034	0.0	0.0	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC03686CF16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC092468258	0.0	0.0	0.0281	0.0053	0.0049	0.001	0.0	0.0	0.0	0.1118	0.0909	0.0253	0.0506	0.0	0.0055	0.0413	0.0748	0.0564	0.1171	0.1006	0.0524	0.0978	0.0074	0.0635	0.1314	0.061	0.0471	0.0	0.0913	0.0179	0.0	0.0102	0.0	0.0082	0.0378
WNT1	P04628	False	WNT1_HUMAN		CPI-SC095AB303B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC07B7E6361	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.0062	0.0275	0.002	0.0028	0.0033	0.0	0.0	0.0033	0.0	0.0083	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0271	0.0093	0.0	0.0
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC0A49C6C7E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027	0.0	0.1595	0.0057	0.0044	0.0	0.0	0.0283	0.0094	0.0142	0.0045	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204	0.0046	0.0	0.0075
WNT2	P09544	False	WNT2_HUMAN		CPI-SC00BD4551E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046	0.0033	0.0	0.0	0.0	0.0551	0.0359	0.0	0.0	0.0	0.0043	0.0	0.0046	0.0	0.0	0.0004	0.0	0.0	0.0054
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC0A81AF307	0.0	0.0	0.0	0.0043	0.0076	0.0	0.0	0.0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0012	0.0107	0.0027	0.0	0.0135	0.0008	0.0015	0.0	0.0009	0.0	0.0188	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0066	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC050F278B4	0.0	0.001	0.0	0.0	0.0011	0.0029	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0045	0.0011	0.0017	0.0	0.0	0.0	0.0023	0.0	0.0	0.0007	0.0047	0.0	0.0	0.0	0.001	0.0034	0.0	0.0	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC051E1E7D7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC0D6D44FE1	0.0	0.002	0.0	0.0027	0.0007	0.0111	0.0	0.0	0.0	0.0348	0.0022	0.0	0.0062	0.0026	0.0289	0.2666	0.2897	0.278	0.0067	0.0551	0.2053	0.0943	0.0	0.2992	0.0609	0.1651	0.1438	0.0258	0.0958	0.0	0.0	0.0083	0.0132	0.0057	0.0073
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC0E0F34C9F	0.0	0.0	0.0281	0.0053	0.0049	0.001	0.0	0.0	0.0	0.1118	0.0909	0.0253	0.0506	0.0	0.0055	0.0413	0.0748	0.0564	0.1171	0.1006	0.0524	0.0978	0.0074	0.0635	0.1314	0.061	0.0471	0.0	0.0913	0.0179	0.0	0.0102	0.0	0.0082	0.0378
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0B18D6471	0.0	0.0011	0.0	0.0098	0.0096	0.0103	0.0148	0.0	0.0	0.0	0.1267	0.0291	0.0222	0.0896	0.18	0.1516	0.1667	0.1508	0.016	0.0407	0.1611	0.0745	0.0306	0.4049	0.0219	0.1038	0.0968	0.0733	0.0655	0.0788	0.1446	0.0225	0.0111	0.029	0.0626
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0E713417E	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0393	0.0034	0.0	0.0044	0.0014	0.1179	0.0716	0.1214	0.1317	0.0159	0.0709	0.0986	0.0223	0.0	0.1243	0.0253	0.1163	0.0698	0.0101	0.0658	0.0	0.0263	0.0016	0.0039	0.0	0.0077
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0EB5D8E44	0.0	0.0036	0.0	0.0029	0.001	0.0053	0.0075	0.0	0.0	0.0	0.0011	0.0	0.0084	0.0	0.0	0.0027	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.025	0.02
