gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC01FD57BC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.0047	0.0	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC08CF56014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.0047	0.0	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC07F8A4C81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.0047	0.0	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC088BCE7ED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.0047	0.0	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC05963EDDE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.0047	0.0	0.0	0.0
FZD9	O00144	True	FZD9_HUMAN	FZD9_LRP6	CPI-SC09206543A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0	0.0047	0.0	0.0	0.0
GALR1	P47211	True	GALR1_HUMAN	GALR1	CPI-SC0BEEB7AB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR151	Q8TDV0	True	GP151_HUMAN	GALR1	CPI-SC0BEEB7AB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1R	P08069	True	IGF1R_HUMAN	IGF1R_enhancerComGPC3	CPI-SC033AB13AE	0.0	0.0	0.0217	0.0227	0.0	0.0	0.0261	0.0	0.0313	0.0	0.057	0.055	0.229	0.079	0.1668	0.1926	0.4415	0.4795	0.0446	0.0	0.3147	0.1688	0.0722	0.2462	0.1286	0.0	0.1245	0.2097	0.0	0.2375	0.305	0.0399	0.1292
GPC3	P51654	True	GPC3_HUMAN	IGF1R_enhancerComGPC3	CPI-SC033AB13AE	0.0	0.0	0.0217	0.0227	0.0	0.0	0.0261	0.0	0.0313	0.0	0.057	0.055	0.229	0.079	0.1668	0.1926	0.4415	0.4795	0.0446	0.0	0.3147	0.1688	0.0722	0.2462	0.1286	0.0	0.1245	0.2097	0.0	0.2375	0.305	0.0399	0.1292
IL1R1	P14778	True	IL1R1_HUMAN	IL1_receptor	CPI-SC0A7A5EEB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0961	0.0638	0.0851	0.0264	0.0	0.1218	0.0537	0.0898	0.0733	0.0	0.1543	0.0	0.0	0.0353	0.05	0.0	0.0408	0.1431	0.1795	0.1195	0.1057	0.0403	0.0477	0.0	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1_receptor	CPI-SC0A7A5EEB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0961	0.0638	0.0851	0.0264	0.0	0.1218	0.0537	0.0898	0.0733	0.0	0.1543	0.0	0.0	0.0353	0.05	0.0	0.0408	0.1431	0.1795	0.1195	0.1057	0.0403	0.0477	0.0	0.0
IL1R2	P27930	True	IL1R2_HUMAN	IL1_receptor_inhibitor	CPI-SC0629FB330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1_receptor_inhibitor	CPI-SC0629FB330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12RB1	P42701	True	I12R1_HUMAN	IL12_receptor	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12RB2	Q99665	True	I12R2_HUMAN	IL12_receptor	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL13RA1	P78552	True	I13R1_HUMAN	IL13_receptor	CPI-SC023416061	0.0	0.0	0.0326	0.0	0.1317	0.0	0.0691	0.0	0.0077	0.0	0.0189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL4R	P24394	True	IL4RA_HUMAN	IL13_receptor	CPI-SC023416061	0.0	0.0	0.0326	0.0	0.1317	0.0	0.0691	0.0	0.0077	0.0	0.0189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL15RA	Q13261	True	I15RA_HUMAN	IL15_receptor	CPI-SC0C6EBD4D8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032	0.0	0.0	0.0	0.0	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL15_receptor	CPI-SC0C6EBD4D8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032	0.0	0.0	0.0	0.0	0.0	0.0
IL2RA	P01589	True	IL2RA_HUMAN	IL2_receptor_HA	CPI-SC0114881C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL2_receptor_HA	CPI-SC0114881C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL2_receptor_HA	CPI-SC0114881C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL2_receptor_I	CPI-SC0DE80D39C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL2_receptor_I	CPI-SC0DE80D39C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL22_receptor	CPI-SC052CCA5BF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0	0.0	0.0
IL10RB	Q08334	True	I10R2_HUMAN	IL22_receptor	CPI-SC052CCA5BF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL4_receptor	CPI-SC0C7198849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL4R	P24394	True	IL4RA_HUMAN	IL4_receptor	CPI-SC0C7198849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL7R	P16871	True	IL7RA_HUMAN	IL7_receptor	CPI-SC0089DC473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL7_receptor	CPI-SC0089DC473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC028882919	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC07707E049	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0AA90A03B	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A7864078	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0756B421F	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0096917A2	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CC8A2F79	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC030087D4F	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0F1833AC0	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0BFDE14E9	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC05590EDD3	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CED85DDE	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0DA063880	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0251EEF61	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC07F654CB3	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC059D160BE	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0E4A99136	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0E03C13D1	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B4771D76	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC068FFC547	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FCB8DFBB	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC050CC3A3F	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A210DC1F	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FD500AF3	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B4F620A6	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B991F6B1	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC034D4CF73	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0EC720659	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A18569E5	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B6D93CD4	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC01BE5E1F7	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC027EF0F68	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC039737584	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0423059DF	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0F393B830	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0AA500B63	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC09E4E673B	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC008D5E4B2	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC090152EEE	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0E9AA9087	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0C91660AB	0.0639	0.0	0.0179	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0002	0.0	0.3902	0.0766	0.116	0.0314	0.041	0.0264	0.012	0.0	0.0339	0.1054	0.0	0.0	0.1104	0.0	0.0	0.0506	0.0	0.0704	0.0	0.0	0.0
